BFP0002	podman.acquisition.PLN0023	unsupported	podman@6.1.0..6.1.0	3
BFP0002	podman.acquisition.PLN0049	unsupported	podman@6.1.0..6.1.0	4
BFP0003	networks.backend.internal	approximate	podman@6.1.0..6.1.0	1
BFP0003	networks.edge.internal	approximate	podman@6.1.0..6.1.0	1
BFP0003	services.db.environment	approximate	podman@6.1.0..6.1.0	1
BFP0003	services.db.mounts[0]	approximate	podman@6.1.0..6.1.0	1
BFP0003	services.db.namespaces	unsupported	podman@6.1.0..6.1.0	1
BFP0003	services.db.networks	approximate	podman@6.1.0..6.1.0	1
BFP0003	services.db.resource_controls	unsupported	podman@6.1.0..6.1.0	1
BFP0003	services.db.security	unsupported	podman@6.1.0..6.1.0	1
BFP0003	services.forgejo.environment	approximate	podman@6.1.0..6.1.0	1
BFP0003	services.forgejo.mounts[0]	approximate	podman@6.1.0..6.1.0	1
BFP0003	services.forgejo.namespaces	unsupported	podman@6.1.0..6.1.0	1
BFP0003	services.forgejo.networks	approximate	podman@6.1.0..6.1.0	2
BFP0003	services.forgejo.resource_controls	unsupported	podman@6.1.0..6.1.0	1
BFP0003	services.forgejo.security	unsupported	podman@6.1.0..6.1.0	1
BFP0003	volumes.db-data.anonymous	unsupported	podman@6.1.0..6.1.0	1
BFP0003	volumes.db-data.driver	unsupported	podman@6.1.0..6.1.0	1
BFP0003	volumes.db-data.gid	unsupported	podman@6.1.0..6.1.0	1
BFP0003	volumes.db-data.uid	unsupported	podman@6.1.0..6.1.0	1
BFP0003	volumes.forgejo-data.anonymous	unsupported	podman@6.1.0..6.1.0	1
BFP0003	volumes.forgejo-data.driver	unsupported	podman@6.1.0..6.1.0	1
BFP0003	volumes.forgejo-data.gid	unsupported	podman@6.1.0..6.1.0	1
BFP0003	volumes.forgejo-data.uid	unsupported	podman@6.1.0..6.1.0	1
