BFC0105	services.database.volumes[0]	unsupported	podman@5.4.0..6.1.0	1
BFC0105	services.immich-server.volumes[0]	unsupported	podman@5.4.0..6.1.0	1
BFP0007	services.database.environment.POSTGRES_DB	unsupported	podman@5.4.0..6.1.0	1
BFP0007	services.database.environment.POSTGRES_INITDB_ARGS	unsupported	podman@5.4.0..6.1.0	1
BFP0007	services.database.environment.POSTGRES_PASSWORD	unsupported	podman@5.4.0..6.1.0	1
BFP0007	services.database.environment.POSTGRES_USER	unsupported	podman@5.4.0..6.1.0	1
BFP0007	services.database.healthcheck	unsupported	podman@5.4.0..6.1.0	1
BFP0007	services.database.runtime_name	unsupported	podman@5.4.0..6.1.0	1
BFP0007	services.database.shm_size	unsupported	podman@5.4.0..6.1.0	1
BFP0007	services.immich-machine-learning.environment_files	unsupported	podman@5.4.0..6.1.0	1
BFP0007	services.immich-machine-learning.healthcheck	unsupported	podman@5.4.0..6.1.0	1
BFP0007	services.immich-machine-learning.runtime_name	unsupported	podman@5.4.0..6.1.0	1
BFP0007	services.immich-server.environment_files	unsupported	podman@5.4.0..6.1.0	1
BFP0007	services.immich-server.healthcheck	unsupported	podman@5.4.0..6.1.0	1
BFP0007	services.immich-server.mounts[0].source	unsupported	podman@5.4.0..6.1.0	1
BFP0007	services.immich-server.ports	unsupported	podman@5.4.0..6.1.0	1
BFP0007	services.immich-server.runtime_name	unsupported	podman@5.4.0..6.1.0	1
BFP0007	services.redis.healthcheck	unsupported	podman@5.4.0..6.1.0	1
BFP0007	services.redis.runtime_name	unsupported	podman@5.4.0..6.1.0	1
BFP0008	services.database.image	invalid	podman@5.4.0..6.1.0	1
BFP0008	services.immich-machine-learning.image	invalid	podman@5.4.0..6.1.0	1
BFP0008	services.immich-server.image	invalid	podman@5.4.0..6.1.0	1
BFP0008	services.redis.image	invalid	podman@5.4.0..6.1.0	1
